rdtimestamp,soiltemp,soilhum,airtemp,airhum
1743369300,12.31,63.36,9.83,89.38
1743370200,12.01,64.58,10.0,88.0
1743371100,12.18,63.05,9.85,88.0
1743372000,11.85,64.62,9.65,89.0
1743372900,11.96,63.11,9.5,90.13
1743373800,11.63,64.65,9.3,91.0
1743374700,11.86,62.97,9.65,89.5
1743375600,11.44,64.56,9.6,90.5
1743376500,11.71,62.62,9.3,91.75
1743377400,11.33,64.37,9.6,91.0
1743378300,11.58,62.92,8.35,93.75
1743379200,11.15,64.6,8.05,96.25
1743380100,11.35,62.63,7.95,97.63
1743381000,10.94,64.61,7.85,97.5
1743381900,11.17,62.72,8.1,97.38
1743382800,10.82,64.52,8.0,97.75
1743383700,11.06,62.63,7.98,97.63
1743384600,10.82,65.39,7.9,98.5
1743385500,10.96,62.42,8.6,97.75
1743386400,10.72,64.49,8.65,97.0
1743387300,10.94,62.8,8.0,97.38
1743388200,10.64,64.55,7.8,99.0
1743389100,10.62,64.06,7.65,99.25
1743390000,10.6,63.2,7.5,99.25
1743390900,10.18,66.14,6.98,99.13
1743391800,10.39,62.99,6.5,99.5
1743392700,10.24,64.03,6.05,99.63
1743393600,10.23,63.28,5.65,100.0
1743394500,10.05,64.2,5.5,100.0
1743395400,10.06,63.17,5.0,100.0
1743396300,9.84,63.88,4.7,100.0
1743397200,9.97,62.43,4.5,100.0
1743398100,9.73,65.5,4.95,100.0
1743399000,9.69,61.68,6.15,100.0
1743399900,9.7,65.54,7.05,100.0
1743400800,9.77,61.89,8.25,100.0
1743401700,9.87,65.27,9.6,100.0
1743402600,10.07,61.9,11.25,98.25
1743403500,10.23,65.69,12.2,88.25
1743404400,10.52,61.62,13.05,82.75
1743405300,10.69,65.24,13.75,80.25
1743406200,10.96,62.51,14.55,77.75
1743407100,11.35,64.16,15.38,75.13
1743408000,11.53,62.42,16.1,72.75
1743408900,12.04,64.11,16.68,71.25
1743409800,12.19,62.11,17.2,69.25
1743410700,12.72,63.8,17.55,67.38
1743411600,12.82,62.43,18.05,63.0
1743412500,13.34,63.48,18.83,61.88
1743413400,13.37,62.24,19.25,59.75
1743414300,13.86,63.33,19.6,59.13
1743415200,13.94,62.47,20.25,55.75
1743416100,14.45,63.26,20.48,56.25
1743417000,14.6,61.91,20.85,52.25
1743417900,14.78,63.12,21.05,53.25
1743418800,15.12,61.8,20.55,56.0
1743419700,15.08,63.01,21.53,50.13
1743420600,15.58,61.59,21.25,54.0
1743421500,15.38,63.04,22.05,49.88
1743422400,15.97,61.17,22.25,48.25
1743423300,15.47,62.75,22.43,48.0
1743424200,16.09,61.48,22.45,43.75
1743425100,15.54,62.75,23.13,45.5
1743426000,16.26,61.7,22.25,41.25
1743426900,15.56,62.82,21.95,49.5
1743427800,16.31,61.58,22.7,45.25
1743428700,15.59,62.72,23.73,39.88
1743429600,16.49,61.45,24.7,38.0
1743430500,15.63,62.59,25.38,38.0
1743431400,16.58,61.55,24.85,38.25
1743432300,15.56,62.12,22.43,44.75
1743433200,16.32,61.39,20.6,47.0
1743434100,15.14,62.19,19.48,52.38
1743435000,15.72,62.72,18.8,53.0
1743435900,14.92,61.32,18.78,53.0
1743436800,15.32,62.62,17.8,57.75
1743437700,14.58,61.13,17.68,60.5
1743438600,14.93,62.65,17.7,59.25
1743439500,14.34,61.15,17.05,61.0
1743440400,14.55,62.6,16.2,61.25
1743441300,14.08,59.83,15.0,65.25
1743442200,14.23,64.1,14.05,69.25
1743443100,13.78,59.97,13.08,74.25
1743444000,13.83,64.05,12.35,77.5
1743444900,13.37,59.95,11.18,84.0
1743445800,13.39,63.9,10.35,85.5
1743446700,12.95,60.14,10.18,85.88
1743447600,12.97,63.91,9.8,85.5
1743448500,12.37,60.99,9.63,87.5
1743449400,12.64,64.1,9.2,89.5
1743450300,12.28,59.88,8.7,91.88
1743451200,12.33,63.97,8.0,93.75
1743452100,12.13,60.63,8.3,95.25
1743453000,11.96,62.94,9.6,87.25
1743453900,11.98,60.53,9.58,82.0
1743454800,11.77,62.71,9.3,81.75
1743455700,11.78,60.48,9.05,78.88
1743456600,11.51,62.13,8.75,79.0
1743457500,11.62,60.98,8.18,81.63
1743458400,11.35,62.23,7.5,83.75
1743459300,11.4,61.15,6.75,88.38
1743460200,10.96,61.97,6.1,92.75
1743461100,11.08,61.1,5.58,94.38
1743462000,10.67,62.1,5.3,96.0
1743462900,10.75,60.88,4.95,96.38
1743463800,10.41,62.0,5.1,97.0
1743464700,10.6,61.13,4.98,95.63
1743465600,10.16,62.01,4.45,96.75
1743466500,10.37,61.07,3.95,98.13
1743467400,9.9,61.92,3.8,99.25
1743468300,10.45,61.93,3.48,99.88
1743469200,9.6,62.0,3.35,100.0
1743470100,9.9,60.82,3.38,100.0
1743471000,9.46,61.99,3.35,100.0
1743471900,9.7,60.89,2.95,100.0
1743472800,9.26,62.0,2.95,100.0
1743473700,9.85,61.6,2.78,100.0
1743474600,9.11,61.9,2.7,100.0
1743475500,9.69,61.9,2.9,100.0
1743476400,9.0,61.86,3.05,100.0
1743477300,9.21,60.85,2.6,100.0
1743478200,8.86,61.89,2.45,100.0
1743479100,9.07,60.64,2.0,100.0
1743480000,8.76,61.79,1.95,100.0
1743480900,8.7,61.95,2.18,100.0
1743481800,8.8,61.02,1.7,100.0
1743482700,8.54,62.1,2.15,100.0
1743483600,8.67,60.76,2.05,100.0
1743484500,8.42,61.86,1.75,100.0
1743485400,8.57,60.78,1.8,100.0
1743486300,8.36,62.06,2.4,100.0
1743487200,8.49,59.68,4.35,100.0
1743488100,8.58,63.22,6.38,100.0
1743489000,8.79,59.51,7.7,100.0
1743489900,8.91,63.24,8.43,99.5
1743490800,9.17,59.5,9.0,97.5
1743491700,9.28,63.53,9.3,95.5
1743492600,9.53,59.43,9.85,94.0
1743493500,9.68,63.4,10.3,91.38
1743494400,9.96,60.16,11.25,89.25
1743495300,10.32,62.04,12.83,77.5
1743496200,10.58,59.82,14.2,51.25
1743497100,10.93,61.9,14.98,50.5
1743498000,11.13,60.03,16.2,44.25
1743498900,11.61,62.06,16.65,41.38
1743499800,11.63,59.71,16.35,42.5
1743500700,11.86,62.0,16.75,41.5
1743501600,11.96,59.7,17.15,45.0
1743502500,12.13,61.47,17.35,41.63
1743503400,12.33,60.58,17.4,38.75
1743504300,12.49,61.42,18.05,39.63
1743505200,12.68,60.28,18.0,38.0
1743506100,12.7,61.11,17.68,38.38
1743507000,12.87,60.03,17.3,38.25
1743507900,12.69,60.88,17.9,37.0
1743508800,13.1,60.06,18.5,38.0
1743509700,12.87,60.69,18.7,38.63
1743510600,13.32,59.99,18.2,38.75
1743511500,12.75,60.45,16.5,40.13
1743512400,12.92,59.81,15.7,42.75
1743513300,12.39,60.42,15.23,45.63
1743514200,12.65,59.87,15.0,46.75
1743515100,12.2,60.33,14.88,46.88
1743516000,12.51,59.58,15.0,52.0
1743516900,12.22,59.89,15.18,54.13
1743517800,12.57,59.7,15.15,53.75
1743518700,12.34,60.34,15.4,55.5
1743519600,12.67,59.52,15.45,52.25
1743520500,12.32,60.11,15.08,48.75
1743521400,12.5,59.57,14.8,45.75
1743522300,12.17,60.09,14.65,50.38
1743523200,12.47,59.43,14.65,53.25
1743524100,12.17,60.14,14.43,57.38
1743525000,12.41,60.66,14.15,61.25
1743525900,12.24,59.25,13.88,63.0
1743526800,12.32,60.77,13.5,66.0
1743527700,12.13,59.12,13.0,66.88
1743528600,12.16,60.24,12.55,67.75
1743529500,11.98,58.91,12.18,69.0
1743530400,11.99,60.6,11.9,72.5
1743531300,11.84,58.66,11.53,72.88
1743532200,11.85,60.27,11.35,74.75
1743533100,11.73,57.68,11.28,73.88
1743534000,11.72,61.8,11.3,74.0
1743534900,11.61,57.92,11.03,74.67
1743535800,11.58,61.58,11.05,75.25
1743536700,11.5,57.72,10.68,77.5
1743537600,11.49,61.66,10.4,79.75
1743538500,11.39,57.73,10.25,80.38
1743539400,11.38,61.63,10.5,79.0
1743540300,11.38,58.33,10.48,78.75
1743541200,11.27,60.58,10.5,78.75
1743542100,11.35,58.4,10.63,77.5
1743543000,11.23,60.71,10.7,77.5
1743543900,11.31,58.35,10.53,82.38
1743544800,11.22,60.65,10.45,80.75
1743545700,11.28,58.25,10.4,81.63
1743546600,11.19,60.66,10.45,82.5
1743547500,11.28,58.47,10.4,84.0
1743548400,11.18,60.02,10.65,79.25
1743549300,11.25,59.28,10.53,82.38
1743550200,11.16,59.75,10.35,83.0
1743551100,11.21,59.1,10.78,77.75
1743552000,11.09,59.75,11.05,75.5
1743552900,11.16,59.23,11.08,74.63
1743553800,11.05,59.71,11.15,74.5
1743554700,11.18,59.29,10.75,79.5
1743555600,11.0,59.69,10.5,81.0
1743556500,11.14,59.23,10.3,81.0
1743557400,10.93,59.49,10.35,81.25
1743558300,11.06,59.11,10.35,82.75
1743559200,10.86,59.68,10.15,85.5
1743560100,10.98,59.27,9.83,87.63
1743561000,10.8,59.91,9.75,89.0
1743561900,10.93,58.98,9.75,89.0
1743562800,10.78,59.45,9.7,89.25
1743563700,10.89,59.12,9.83,88.88
1743564600,10.76,59.45,9.8,88.5
1743565500,10.88,59.25,10.0,87.5
1743566400,10.76,59.67,10.0,87.25
1743567300,10.87,59.1,10.15,86.63
1743568200,10.77,59.52,10.0,88.25
1743569100,10.9,59.07,9.9,90.0
1743570000,10.82,58.92,9.8,93.75
1743570900,10.84,60.05,9.83,93.0
1743571800,10.89,58.59,10.0,92.0
1743572700,10.87,60.46,9.95,92.63
1743573600,10.93,58.91,9.95,93.25
1743574500,10.93,60.36,10.4,89.63
1743575400,11.0,58.76,10.4,91.5
1743576300,11.0,60.24,10.5,92.5
1743577200,11.1,57.57,10.8,93.0
1743578100,11.1,61.42,11.03,91.75
1743579000,11.22,57.62,11.5,91.25
1743579900,11.29,61.43,12.23,88.63
1743580800,11.45,57.6,12.55,84.5
1743581700,11.54,61.29,13.15,84.63
1743582600,11.73,57.67,14.1,79.5
1743583500,11.92,61.73,15.13,75.13
1743584400,12.15,57.47,15.85,70.75
1743585300,12.34,61.36,16.4,68.25
1743586200,12.48,58.07,17.35,62.5
1743587100,13.01,60.28,17.95,61.5
1743588000,13.04,57.56,19.05,61.0
1743588900,13.72,60.01,19.6,58.25
1743589800,13.69,57.62,20.15,55.5
1743590700,14.53,59.56,21.03,53.0
1743591600,14.54,57.5,21.1,50.5
1743592500,15.15,59.44,21.48,46.75
1743593400,14.75,56.63,21.05,47.5
1743594300,15.15,58.4,21.2,45.75
1743595200,15.02,57.38,21.0,45.25
1743596100,15.06,58.01,20.95,47.25
1743597000,15.34,57.47,21.15,44.0
1743597900,14.91,57.43,21.28,46.13
1743598800,15.53,57.03,21.7,45.75
1743599700,15.05,57.19,21.83,47.0
1743600600,15.82,57.18,22.45,43.25
1743601500,15.08,56.36,22.53,42.67
1743602400,15.93,57.3,22.7,41.75
1743603300,15.09,56.42,23.03,42.33
1743604200,15.97,57.08,22.7,43.25
1743605100,15.03,56.14,22.9,43.25
1743606000,15.95,56.89,23.05,41.25
1743606900,14.95,55.76,23.3,41.0
1743607800,15.87,56.84,23.1,40.75
1743608700,14.8,55.87,23.03,41.13
1743609600,15.61,56.86,22.8,42.25
1743610500,14.55,55.88,22.58,42.63
1743611400,15.23,56.79,21.95,43.0
1743612300,14.26,55.86,21.6,47.13
1743613200,14.81,56.71,20.95,48.75
1743614100,13.88,55.83,19.95,52.38
1743615000,14.31,56.86,18.15,55.0
1743615900,13.39,55.85,16.4,62.63
1743616800,13.62,57.68,14.5,71.25
1743617700,13.06,55.4,13.48,73.88
1743618600,13.09,57.81,12.5,82.5
1743619500,12.6,55.74,11.63,87.0
1743620400,12.64,57.72,10.85,90.5
1743621300,12.28,55.79,10.35,90.13
1743622200,12.27,57.71,9.55,93.5
1743623100,11.83,53.02,9.23,95.25
1743624000,11.98,58.82,9.25,96.5
1743624900,11.63,54.27,8.75,96.63
1743625800,11.73,58.88,8.85,96.0
1743626700,11.41,54.16,8.13,96.38
1743627600,11.5,58.87,7.65,97.5
1743628500,11.37,54.63,7.48,98.88
1743629400,11.26,58.93,7.4,99.5
1743630300,10.97,54.14,7.18,99.5
1743631200,11.05,58.95,6.9,99.75
1743632100,10.96,54.77,7.15,99.75
1743633000,10.7,58.07,7.7,100.0
1743633900,10.92,54.56,7.93,100.0
1743634800,10.71,57.62,7.6,100.0
1743635700,10.82,54.84,7.55,100.0
1743636600,10.56,57.75,7.3,100.0
1743637500,10.73,54.85,6.95,100.0
1743638400,10.41,57.85,7.3,100.0
1743639300,10.63,54.58,7.3,100.0
1743640200,10.39,56.9,7.3,100.0
1743641100,10.57,55.86,7.18,100.0
1743642000,10.32,57.08,7.0,100.0
1743642900,10.42,56.11,6.78,100.0
1743643800,10.26,56.28,6.65,100.0
1743644700,10.25,57.47,6.5,100.0
1743645600,10.08,55.84,6.35,100.0
1743646500,10.22,57.0,5.95,100.0
1743647400,9.9,56.02,5.8,100.0
1743648300,9.88,57.45,5.65,100.0
1743649200,9.71,55.83,5.25,100.0
1743650100,9.84,56.59,5.1,100.0
1743651000,9.51,55.96,4.7,100.0
1743651900,9.67,56.33,4.5,100.0
1743652800,9.34,56.1,4.25,100.0
1743653700,9.5,56.79,4.23,100.0
1743654600,9.17,55.9,4.1,100.0
1743655500,9.33,56.58,3.88,100.0
1743656400,9.02,56.06,3.85,100.0
1743657300,9.23,56.51,4.13,100.0
1743658200,9.0,56.17,4.85,100.0
1743659100,9.26,56.5,6.0,100.0
1743660000,9.14,55.93,7.35,100.0
1743660900,9.32,57.62,8.38,100.0
1743661800,9.6,55.23,9.3,100.0
1743662700,9.72,57.33,10.33,100.0
1743663600,10.01,55.42,10.95,99.5
1743664500,10.2,56.5,11.73,97.38
1743665400,10.49,55.14,12.3,93.75
1743666300,10.71,57.18,12.88,90.5
1743667200,10.99,55.2,13.95,86.25
1743668100,11.26,57.3,14.68,83.13
1743669000,11.57,53.88,15.9,78.25
1743669900,11.79,58.7,16.83,76.25
1743670800,12.15,53.8,17.6,70.0
1743671700,12.44,58.45,18.25,67.75
1743672600,12.76,53.55,19.45,59.25
1743673500,13.09,58.27,20.18,56.75
1743674400,13.33,53.45,21.1,53.0
1743675300,13.7,58.24,21.65,50.25
1743676200,13.85,53.19,21.9,45.5
1743677100,14.31,58.17,22.2,47.38
1743678000,14.23,53.3,22.75,51.5
1743678900,14.93,56.81,22.93,45.38
1743679800,14.61,53.18,23.0,42.5
1743680700,15.25,56.82,23.13,46.5
1743681600,14.83,53.36,23.1,46.25
1743682500,15.51,56.95,23.88,41.88
1743683400,15.14,52.76,24.0,44.25
1743684300,15.85,56.56,24.1,43.88
1743685200,15.36,52.74,24.3,43.25
1743686100,15.73,55.49,24.68,41.0
1743687000,15.98,53.64,25.05,38.75
1743687900,15.94,55.31,25.33,39.25
1743688800,16.51,54.11,26.2,36.25
1743689700,15.74,54.51,26.75,35.63
1743690600,16.78,54.99,27.15,35.25
1743691500,15.74,53.76,27.15,34.75
1743692400,16.85,54.95,27.05,36.5
1743693300,15.73,53.4,26.55,35.38
1743694200,16.74,55.26,26.6,36.0
1743695100,15.6,53.51,26.93,33.38
1743696000,16.55,55.22,27.5,32.5
1743696900,15.39,53.56,26.83,36.25
1743697800,16.18,55.26,26.25,38.0
1743698700,15.07,53.61,24.98,42.88
1743699600,15.69,55.39,23.25,50.5
1743700500,14.61,54.03,21.3,56.25
1743701400,15.09,55.47,18.8,59.5
1743702300,14.02,54.15,16.78,64.88
1743703200,14.45,55.68,15.45,71.0
1743704100,13.43,54.3,14.13,76.13
1743705000,13.89,55.61,13.1,79.5
1743705900,12.93,54.36,12.65,86.25
1743706800,13.2,56.54,12.05,86.5
1743707700,12.75,54.04,10.9,88.0
1743708600,12.81,56.65,10.2,91.75
1743709500,12.41,54.15,9.83,93.5
1743710400,12.44,56.61,9.5,96.25
1743711300,12.09,54.27,9.23,98.38
1743712200,12.12,56.78,8.75,99.0
1743713100,11.54,52.56,8.65,99.63
1743714000,11.87,59.07,8.1,99.75
1743714900,11.51,52.13,8.53,100.0
1743715800,11.6,59.33,8.25,100.0
1743716700,11.38,53.3,7.8,100.0
1743717600,11.36,59.55,7.25,100.0
1743718500,10.83,53.11,7.1,100.0
1743719400,11.13,59.81,7.6,100.0
1743720300,10.87,52.41,7.15,100.0
1743721200,10.91,60.07,7.1,100.0
1743722100,10.69,52.78,7.43,100.0
1743723000,10.78,60.2,6.9,100.0
1743723900,10.75,53.3,6.68,100.0
1743724800,10.41,58.61,6.55,100.0
1743725700,10.59,53.52,6.33,100.0
1743726600,10.23,59.16,6.35,100.0
1743727500,10.45,53.65,5.93,100.0
1743728400,10.07,59.35,5.95,100.0
1743729300,10.32,53.65,5.78,100.0
1743730200,9.92,59.39,5.7,100.0
1743731100,10.17,53.85,5.8,100.0
1743732000,9.76,59.1,5.55,100.0
1743732900,9.99,55.89,5.45,100.0
1743733800,9.68,58.35,5.75,100.0
1743734700,9.93,57.39,5.73,100.0
1743735600,9.5,57.33,5.15,100.0
1743736500,9.79,57.56,4.75,100.0
1743737400,9.37,57.83,4.95,100.0
1743738300,9.65,57.5,5.13,100.0
1743739200,9.26,58.16,5.55,100.0
1743740100,9.55,57.84,4.6,100.0
1743741000,9.16,58.16,4.6,100.0
1743741900,9.42,58.19,4.45,100.0
1743742800,9.07,58.47,4.7,100.0
1743743700,9.35,58.05,4.83,100.0
1743744600,9.05,58.8,5.6,100.0
1743745500,9.39,58.01,6.8,100.0
1743746400,9.23,58.89,8.2,100.0
1743747300,9.62,58.39,9.63,100.0
1743748200,9.59,59.18,11.0,100.0
1743749100,10.0,58.44,12.03,100.0
1743750000,10.09,59.01,12.65,100.0
1743750900,10.42,59.55,13.18,100.0
1743751800,10.75,58.35,13.75,100.0
1743752700,11.12,59.51,14.45,97.88
1743753600,11.45,58.4,15.2,92.25
1743754500,11.85,59.62,16.03,88.5
1743755400,12.15,57.96,17.0,82.0
1743756300,12.62,59.49,17.8,77.88
1743757200,12.92,59.52,18.5,77.25
1743758100,13.36,59.47,19.2,74.88
1743759000,13.67,53.84,20.1,71.0
1743759900,13.98,64.23,21.13,60.75
1743760800,14.31,53.75,22.1,54.25
1743761700,14.91,66.55,22.55,51.38
1743762600,14.87,53.48,22.8,45.75
1743763500,15.26,64.48,23.28,45.38
1743764400,15.37,53.53,23.5,49.25
1743765300,15.85,64.68,24.03,47.0
1743766200,15.77,53.43,24.8,46.5
1743767100,16.25,64.97,25.0,45.25
1743768000,15.9,53.28,25.05,43.5
1743768900,16.47,65.12,24.85,43.25
1743769800,15.98,54.29,24.85,43.75
1743770700,16.8,63.05,24.8,43.0
1743771600,16.19,54.18,26.0,41.5
1743772500,17.04,63.26,26.0,41.63
1743773400,16.36,54.11,26.2,42.0
1743774300,17.21,63.19,26.63,37.13
1743775200,16.46,54.14,26.9,36.5
1743776100,17.22,63.67,26.75,35.0
1743777000,16.53,47.32,27.45,31.0
1743777900,16.94,48.24,26.9,35.25
1743778800,17.4,49.88,26.95,32.25
1743779700,16.37,48.12,27.3,32.25
1743780600,17.5,51.48,26.9,35.0
1743781500,16.08,46.72,26.55,36.88
1743782400,17.21,51.29,26.05,38.0
1743783300,15.79,46.78,25.38,41.0
1743784200,16.72,51.61,24.75,41.25
1743785100,15.38,46.75,23.48,45.38
1743786000,16.16,51.53,22.75,48.75
1743786900,14.88,46.72,21.33,51.25
1743787800,15.54,51.5,19.95,57.5
1743788700,14.26,46.83,17.9,62.75
1743789600,14.9,51.49,16.3,62.75
1743790500,13.67,46.86,15.08,71.5
1743791400,14.36,51.51,13.95,75.0
1743792300,13.17,46.91,13.0,81.38
1743793200,13.86,51.44,12.8,80.25
1743794100,12.73,46.92,12.4,82.0
1743795000,13.44,51.41,11.35,85.25
1743795900,12.37,46.97,10.47,91.0
1743796800,12.81,51.65,10.2,91.75
1743797700,12.32,47.14,9.98,94.63
1743798600,12.46,51.72,9.55,95.25
1743799500,12.03,47.39,9.73,96.63
1743800400,12.17,51.67,9.85,95.75
1743801300,11.78,46.97,9.4,96.33
1743802200,11.9,51.6,9.4,94.75
1743803100,11.55,47.24,9.75,92.5
1743804000,11.68,51.68,9.45,90.5
1743804900,11.37,47.23,8.93,93.0
1743805800,11.45,51.71,9.2,93.75
1743806700,11.18,47.19,9.08,92.25
1743807600,11.26,51.56,8.45,93.25
1743808500,11.02,47.07,8.05,96.25
1743809400,11.06,51.56,8.0,96.25
1743810300,10.85,47.22,7.4,97.13
1743811200,10.88,51.47,7.25,99.0
1743812100,10.43,47.01,7.15,99.25
1743813000,10.72,51.65,6.6,99.25
1743813900,10.54,47.35,6.55,99.88
1743814800,10.53,51.59,6.45,100.0
1743815700,10.58,47.72,6.25,100.0
1743816600,10.14,50.31,6.05,100.0
1743817500,10.45,47.35,6.0,100.0
1743818400,9.98,50.82,5.95,100.0
1743819300,10.31,47.69,5.9,100.0
1743820200,9.82,50.56,5.6,100.0
1743821100,10.18,47.62,5.95,100.0
1743822000,9.66,50.47,5.9,100.0
1743822900,10.05,47.49,5.6,100.0
1743823800,9.5,48.6,5.2,100.0
1743824700,9.89,49.74,5.18,100.0
1743825600,9.46,47.85,5.05,100.0
1743826500,9.87,51.34,5.08,100.0
1743827400,9.29,46.76,5.45,100.0
1743828300,9.73,50.96,5.25,100.0
1743829200,9.18,46.88,5.0,100.0
1743830100,9.65,51.14,5.78,100.0
1743831000,9.18,47.13,6.45,100.0
1743831900,9.71,51.18,7.45,100.0
1743832800,9.39,47.01,8.75,100.0
1743833700,9.94,50.96,9.73,100.0
1743834600,9.84,46.85,10.55,100.0
1743835500,10.41,51.11,11.25,100.0
1743836400,10.41,46.91,12.15,100.0
1743837300,10.92,51.01,13.2,97.0
1743838200,11.02,46.69,14.25,88.75
1743839100,11.52,50.79,15.3,84.0
1743840000,11.64,47.1,16.05,79.75
1743840900,12.15,50.62,17.18,75.88
1743841800,12.29,46.72,18.05,72.25
1743842700,12.79,50.84,18.8,69.38
1743843600,12.95,46.7,19.7,65.0
1743844500,13.45,50.96,20.75,61.25
1743845400,13.59,46.35,21.4,58.0
1743846300,14.12,50.8,21.9,54.13
1743847200,14.22,46.37,22.35,55.25
1743848100,14.7,50.66,22.8,52.13
1743849000,14.73,46.16,23.3,49.25
1743849900,15.28,50.63,23.53,51.25
1743850800,15.18,46.0,23.8,51.75
1743851700,15.74,50.47,23.9,49.75
1743852600,15.41,45.99,23.8,50.5
1743853500,16.05,50.51,24.13,48.75
1743854400,15.59,45.69,24.45,48.5
1743855300,16.4,50.16,24.5,46.5
1743856200,16.02,45.63,24.9,47.0
1743857100,16.93,50.22,25.15,46.13
1743858000,16.39,45.37,25.4,46.0
1743858900,17.28,50.21,25.48,43.63
1743859800,16.65,45.28,25.65,45.75
1743860700,18.15,51.0,25.58,44.13
1743861600,16.69,45.32,25.8,44.5
1743862500,17.49,48.87,25.98,41.38
1743863400,16.77,45.53,26.05,41.25
1743864300,17.49,48.57,26.05,39.88
1743865200,16.7,45.21,25.9,40.0
1743866100,17.31,48.72,25.83,40.25
1743867000,16.5,45.19,25.9,42.0
1743867900,17.03,48.85,25.63,41.63
1743868800,16.27,44.96,25.45,42.0
1743869700,16.41,46.21,25.25,45.75
1743870600,16.68,49.61,24.95,45.75
1743871500,15.7,44.34,24.25,49.5
1743872400,16.27,49.45,23.1,56.0
1743873300,15.23,44.01,21.75,58.0
1743874200,15.7,49.54,20.45,62.25
1743875100,14.59,44.07,18.68,66.38
1743876000,15.04,49.65,17.05,69.5
1743876900,13.92,44.11,15.35,75.38
1743877800,14.44,49.73,14.4,79.75
1743878700,13.37,44.14,13.43,84.0
1743879600,13.97,49.75,12.7,88.75
1743880500,12.95,44.43,12.63,89.38
1743881400,13.52,47.09,12.0,89.25
1743882300,12.65,44.46,11.68,94.5
1743883200,13.31,49.58,11.8,93.5
1743884100,12.42,44.39,11.98,90.63
1743885000,13.08,49.66,11.55,91.0
1743885900,12.24,44.35,11.58,91.5
1743886800,12.62,49.39,11.75,89.25
1743887700,12.32,44.91,11.13,91.38
1743888600,12.42,49.64,10.9,92.25
1743889500,12.17,44.84,11.08,92.75
1743890400,12.27,49.67,10.95,92.0
1743891300,11.98,45.0,10.68,88.13
1743892200,12.03,49.52,10.45,86.0
1743893100,11.79,44.8,10.43,85.0
1743894000,11.87,49.31,10.1,86.75
1743894900,11.77,46.13,9.9,87.0
1743895800,11.72,49.28,9.65,89.5
1743896700,11.53,45.04,9.6,87.5
1743897600,11.56,49.5,9.4,89.0
1743898500,11.39,44.72,9.05,91.0
1743899400,11.38,49.7,8.75,90.25
1743900300,11.39,45.22,8.6,91.0
1743901200,11.2,49.59,8.5,91.0
1743902100,11.09,44.99,8.68,91.5
1743903000,11.05,49.37,8.45,94.0
1743903900,10.91,44.91,8.38,93.0
1743904800,10.84,49.41,7.8,95.5
1743905700,10.69,44.96,7.55,95.88
1743906600,10.64,49.8,7.35,95.0
1743907500,10.75,45.43,7.15,96.0
1743908400,10.22,48.22,6.85,96.75
1743909300,10.58,45.12,6.98,97.75
1743910200,10.02,48.39,7.05,98.0
1743911100,10.42,45.34,6.8,97.63
1743912000,9.85,48.43,7.4,97.0
1743912900,10.27,45.49,6.43,97.88
1743913800,9.68,48.3,6.4,98.75
1743914700,10.08,45.42,6.68,98.88
1743915600,9.68,46.32,7.15,97.5
1743916500,10.15,49.27,7.63,96.88
1743917400,9.73,44.61,7.95,96.5
1743918300,10.26,49.03,9.18,94.88
1743919200,9.98,44.59,10.4,91.0
1743920100,10.54,49.38,11.75,87.75
1743921000,10.49,44.65,13.0,84.25
1743921900,11.05,49.15,13.78,82.75
1743922800,11.08,44.46,14.55,78.75
1743923700,11.55,49.24,15.0,75.38
1743924600,11.63,44.26,15.25,73.0
1743925500,12.03,49.08,15.4,70.5
1743926400,12.12,44.25,15.65,70.25
1743927300,12.53,48.67,16.05,69.75
1743928200,12.6,45.86,16.45,67.25
1743929100,13.09,48.47,16.83,64.25
1743930000,13.26,43.78,17.1,62.25
1743930900,13.64,48.83,17.48,61.0
1743931800,13.85,43.33,17.8,58.5
1743932700,14.2,48.71,18.2,57.88
1743933600,14.29,43.49,18.35,56.75
1743934500,14.56,48.8,18.35,55.38
1743935400,14.59,43.71,18.65,55.5
1743936300,15.1,48.18,19.1,53.88
1743937200,14.85,43.66,18.7,53.5
1743938100,15.1,48.35,18.43,55.25
1743939000,15.08,43.7,19.3,56.5
1743939900,15.48,48.16,18.85,55.13
1743940800,15.22,43.52,18.9,50.0
1743941700,15.44,48.31,17.98,51.88
1743942600,14.95,43.46,17.85,53.25
1743943500,15.37,48.32,17.9,51.38
1743944400,14.81,43.33,17.55,52.25
1743945300,15.43,51.1,17.35,51.5
1743946200,14.47,40.9,17.15,51.5
1743947100,15.35,48.37,17.8,52.0
1743948000,14.67,43.02,17.05,52.5
1743948900,15.08,48.06,16.73,53.25
1743949800,14.48,43.05,17.2,52.5
1743950700,14.97,48.08,16.98,48.75
1743951600,14.2,43.02,16.9,47.5
1743952500,14.66,48.0,16.83,45.63
1743953400,14.04,43.57,17.1,44.5
1743954300,14.16,46.88,16.8,44.5
1743955200,13.71,43.27,16.6,46.0
1743956100,13.67,46.79,15.75,47.75
1743957000,13.32,43.35,15.15,50.25
1743957900,13.11,46.66,14.4,48.88
1743958800,12.89,43.34,13.65,49.75
1743959700,12.53,46.74,12.68,50.25
1743960600,12.58,43.37,11.55,52.0
1743961500,11.84,43.91,10.58,55.0
1743962400,12.34,47.96,9.75,58.0
1743963300,11.43,42.39,9.23,60.75
1743964200,11.95,47.44,8.6,63.75
1743965100,11.11,42.48,8.2,62.63
1743966000,11.62,47.45,7.6,65.75
1743966900,10.8,42.62,7.0,69.25
